"latitude","longitude","@id","name","tourism","hiking","bicycle"
46.2304784,11.8416438,"node/2389289077","Cadinot","information","yes",
46.2140346,11.8432372,"node/2389289092","Prassorin","information","yes",
45.8761531,11.2028663,"node/2390722651",,"information",,
46.3337356,11.543485,"node/2392056946","Caserina",,,
46.3342512,11.541015,"node/2392056947",,"information",,
46.337312,11.5517403,"node/2392056949",,"information",,
46.3384122,11.5534353,"node/2392056954",,"information",,
46.3408019,11.5488149,"node/2392056955",,"information",,
46.3423285,11.5501853,"node/2392056956",,"information",,
46.3424739,11.5500939,"node/2392056957",,"information",,
46.4695374,11.7083621,"node/2394031605",,"information",,
46.5003142,11.199217,"node/2394468411",,"information",,
46.4325823,11.1905225,"node/2398105480","Tranzi","information",,
46.3665294,11.1893911,"node/2398275326",,"information",,
46.3604828,11.1918714,"node/2398278725",,"information",,
46.4165702,11.2072672,"node/2399086644",,"information",,
46.3821904,11.2038804,"node/2399160332",,"information",,
46.3870835,11.2060477,"node/2399160344",,"information",,
46.3878587,11.2059927,"node/2399160353",,"information",,
45.859402,10.6903536,"node/2406965396",,"information","yes",
45.8650916,10.6888648,"node/2406965397","Malga Casèt","information","yes",
45.8877739,10.6798866,"node/2406965492",,"information","yes",
45.888944,10.6814297,"node/2406965496",,"information","yes",
46.1421396,10.9496784,"node/2407058632",,"information",,
46.1415895,10.9510732,"node/2407059932",,"information",,
46.1373966,10.9570599,"node/2407060352",,"information",,
46.4180678,10.77508,"node/2407224879",,"information","yes",
46.4299307,10.771564,"node/2407224880",,"information",,
46.4291536,10.7683529,"node/2407258297",,"information",,
46.4294615,10.7703107,"node/2407258301",,"information",,
46.4300992,10.7691502,"node/2407258303",,"information",,
46.4367757,10.7666567,"node/2407302576",,"information",,
46.4376781,10.7661405,"node/2407302584",,"information",,
46.4427271,10.7663364,"node/2407302587",,"information",,
46.4457955,10.7679617,"node/2407302593",,"information",,
46.446938,10.7688144,"node/2407320913",,"information",,
46.4568528,10.7565213,"node/2407320923",,"information",,
46.4604533,10.7518597,"node/2407320931",,"information",,
46.4607707,10.7517631,"node/2407320954",,"information",,
46.4626813,10.745568,"node/2407322933",,"information",,
46.435519,10.7587092,"node/2407359908",,"information",,
46.0953447,11.4635674,"node/2407360640",,"information",,
46.0895941,11.4783617,"node/2411490039",,"information",,
46.0540169,11.1820436,"node/2412292760",,"information",,
46.0267444,11.198802,"node/2412292780",,"information",,
46.0110614,11.2033939,"node/2412292783",,"information",,
46.0086769,11.2042952,"node/2412292784",,"information",,
46.005898,11.2116903,"node/2412292789",,"information",,
46.0041724,11.2132822,"node/2412292911",,"information",,
46.0024022,11.2160325,"node/2412293008",,"information",,
46.0019253,11.2209678,"node/2412293031",,"information",,
46.0021041,11.2313104,"node/2412293067",,"information",,
46.0027637,11.2347838,"node/2412293084",,"information",,
46.0043697,11.2359238,"node/2412293106",,"information",,
46.0048466,11.2392068,"node/2412293154",,"information",,
46.1446947,10.6197445,"node/2413039241",,"information",,
46.1025131,11.0650409,"node/2414708767",,"information","yes",
46.1031489,11.078603,"node/2414708798",,"information","yes",
46.0795574,11.0305218,"node/2414725163",,"information","yes",
46.0939132,11.0284278,"node/2414725328",,"information","yes",
46.0941608,11.0372789,"node/2414725350",,"information","yes",
46.3415714,11.4597981,"node/2416045209",,"information",,
46.0968344,10.9369676,"node/2416629292","Mola - Deggia - Sentiero Frassati","information",,
46.1049923,11.4837782,"node/2418170470",,"information",,
46.1082276,11.488148,"node/2418170525",,"information",,
46.0563492,10.9669252,"node/2420264934",,"information",,
46.2944326,11.4248752,"node/2421447760","Percorso Cascatelle","information",,
46.2950251,11.4286176,"node/2421565349","Percorso Cascatelle","information",,
46.2968827,11.4268571,"node/2421565350","Percorso Cascatelle","information",,
45.9398131,10.8364487,"node/2421565380",,"information","yes",
45.9413077,10.8370149,"node/2421565381",,"information","yes",
45.9458848,10.8506089,"node/2421565505",,"information","yes",
45.946675,10.8471707,"node/2421565556",,"information","yes",
45.9475032,10.8470194,"node/2421565691",,"information","yes",
46.4221025,11.6529577,"node/2423847578",,"information",,
46.4198375,11.7709253,"node/2423927194",,"information",,
46.4296387,11.7324354,"node/2423927247",,"information",,
46.4335966,11.7354721,"node/2423927362",,"information",,
46.4339215,11.7360681,"node/2423927376",,"information",,
45.9288356,10.8362281,"node/2428329411",,"information","yes",
45.9444744,10.8407303,"node/2428329472",,"information","yes",
45.9449424,10.8575596,"node/2428329485",,"information","yes",
45.9513726,10.8469962,"node/2428329552",,"information","yes",
45.9533174,10.8503176,"node/2428329589",,"information","yes",
45.9539325,10.8513527,"node/2428329606",,"information","yes",
45.9577938,10.8631076,"node/2428329693",,"information","yes",
45.9597218,10.8530663,"node/2428329710",,"information","yes",
45.9597656,10.8528685,"node/2428329713",,"information","yes",
45.9599592,10.8539091,"node/2428329720",,"information","yes",
45.9606946,10.8684419,"node/2428329731",,"information","yes",
45.9646981,10.858901,"node/2428329815",,"information","yes",
45.9647322,10.8590007,"node/2428329820",,"information","yes",
45.9683588,10.8798258,"node/2428329904",,"information","yes",
45.9727531,10.8848754,"node/2428329934",,"information","yes",
45.9727872,10.884551,"node/2428329939",,"information","yes",
45.9746114,10.8597928,"node/2428329981",,"information","yes",
45.9870503,10.8635099,"node/2428330106",,"information","yes",
45.9873666,10.8634474,"node/2428330107",,"information","yes",
45.9971764,10.8912091,"node/2428330141",,"information","yes",
46.0019039,10.9046656,"node/2428330145",,"information","yes",
46.002364,10.902858,"node/2428330155",,"information","yes",
46.0028916,10.8977071,"node/2428330170",,"information","yes",
46.004098,10.8996169,"node/2428330184",,"information","yes",
46.0041673,10.8996392,"node/2428330187",,"information","yes",
46.0064334,10.9065963,"node/2428330195",,"information","yes",
46.0069832,10.8718446,"node/2428330197",,"information","yes",
46.0093899,10.8717813,"node/2428330200",,"information","yes",
46.0105742,10.9102674,"node/2428330204",,"information","yes",
46.0108087,10.8717287,"node/2428330207",,"information","yes",
46.011907,10.8723594,"node/2428330222",,"information","yes",
46.0138042,10.8730081,"node/2428330249",,"information","yes",
46.0183814,10.9127883,"node/2428330307",,"information","yes",
46.0205206,10.8757995,"node/2428330369",,"information","yes",
46.0205814,10.9136272,"node/2428330373",,"information","yes",
46.0257919,10.8782159,"node/2428330569",,"information","yes",
46.0261915,10.8799647,"node/2428330622",,"information","yes",
46.0269703,10.8788443,"node/2428330631",,"information","yes",
46.0270426,10.8801231,"node/2428330635",,"information","yes",
46.0288258,10.8832047,"node/2428330656",,"information","yes",
46.0341746,10.900341,"node/2428330693",,"information","yes",
46.0356908,10.9108714,"node/2428330706",,"information","yes",
46.036356,10.904709,"node/2428330709",,"information","yes",
46.0401249,10.9029446,"node/2428330778",,"information","yes",
46.1722551,11.789352,"node/2428697201","Buse di Santa Romina","information","yes",
46.1471165,11.8461265,"node/2428697205","Poit","information","yes",
46.1746388,11.8594402,"node/2428697208","Val Uneda","information","yes",
46.148115,11.825215,"node/2428697234",,"information","yes",
46.1702797,11.7864479,"node/2428697467",,"information","yes",
46.1327509,11.8104172,"node/2429876263","Val Caora","information","yes",
46.1338755,11.8380237,"node/2429876270",,"information","yes",
45.8751915,10.8277634,"node/2430045647",,"information","yes",
45.8757414,10.827899,"node/2430045751",,"information","yes",
45.8771283,10.832323,"node/2430045803",,"information","yes",
45.879077,10.8281532,"node/2430045842",,"information","yes",
45.9511102,11.0039,"node/2433681649",,"information","yes",
46.1404238,11.8620246,"node/2434545028","Agaon","information","yes",
46.1420871,11.8596517,"node/2434545029","Col","information","yes",
46.1393162,11.8572276,"node/2434545030","Fonteghi","information","yes","no"
46.1460838,11.85385,"node/2434545031","Iner","information","yes",
46.1456631,11.8477983,"node/2434545247",,"information","yes",
45.7888713,11.1749311,"node/2437876561",,"information","yes",
45.8161391,11.1015988,"node/2440779253",,"information",,
46.2381149,11.7966111,"node/2441611027","Campigol di Malga Crel","information","yes",
46.219631,11.7937603,"node/2441612138",,"information","yes",
46.2219273,11.7935706,"node/2441612172",,"information","yes",
46.2265038,11.7931457,"node/2441612204",,"information","yes",
46.2272009,11.793819,"node/2441612219",,"information","yes",
46.2298728,11.7945219,"node/2441612264",,"information","yes",
46.2380308,11.7965676,"node/2441612339",,"information","yes",
46.2426526,11.7981458,"node/2441612359",,"information","yes",
46.2496836,11.7976808,"node/2441612366",,"information","yes",
45.7991525,10.9202749,"node/2441741430",,"information","yes",
45.799973,10.9212739,"node/2441741462",,"information","yes",
45.8007643,10.9224002,"node/2441741582",,"information","yes",
45.7920789,11.1726042,"node/2450292163",,"information","yes",
45.983073,10.6745307,"node/2466888065",,"information","yes",
45.9841533,10.6759414,"node/2466888155",,"information","yes",
45.9057529,10.5885257,"node/2468047043",,"information","yes",
46.1431567,11.036924,"node/2470518406",,"information",,
46.1432041,11.0361716,"node/2470518410",,"information",,
46.1483795,11.0384029,"node/2470518412",,"information",,
46.1486676,11.0332936,"node/2470518416",,"information",,
46.1489704,11.0361036,"node/2470518419",,"information",,
46.1491055,11.0375591,"node/2470518422",,"information",,
46.1499711,11.0376156,"node/2470518425",,"information",,
46.151976,11.0460831,"node/2470518427",,"information",,
46.1557332,11.0297542,"node/2470518430",,"information",,
46.1584692,11.0303507,"node/2470518433",,"information",,
46.1590276,11.0310708,"node/2470518436",,"information",,
46.1637196,11.0494564,"node/2470518439",,"information",,
46.1663311,11.0341888,"node/2470518447",,"information",,
46.1666022,11.0351084,"node/2470518450",,"information",,
46.1677462,11.054005,"node/2470518453",,"information",,
46.1684339,11.0371148,"node/2470518456",,"information",,
46.1702568,11.054993,"node/2470518461",,"information",,
46.1714015,11.0547688,"node/2470518464",,"information",,
46.1739487,11.0421394,"node/2470518469",,"information","yes",
46.1748283,11.0527345,"node/2470518478",,"information","yes",
46.1754762,11.0443696,"node/2470518487",,"information","yes",
46.1757289,11.0495585,"node/2470518490",,"information","yes",
45.8943038,10.6740435,"node/2476877920",,"information","yes",
45.8955961,10.679385,"node/2476877978",,"information","yes",
46.485322,11.102156,"node/2476952953",,"information","yes",
45.6974928,11.1225159,"node/2477841679","Lago secco","information","yes",
45.8910781,11.0437387,"node/2485113274",,"information",,
45.8858525,11.0457803,"node/2485130499",,"information","yes",
45.8892842,11.042223,"node/2485140729",,"information",,
45.8957134,10.8876943,"node/2487745716",,"information",,
45.9088678,10.903449,"node/2487745717",,"information",,
45.9118228,10.9054652,"node/2487746611",,"information",,
45.9221669,10.9036759,"node/2487749100",,"information",,
45.9247153,10.8995982,"node/2487749101",,"information",,
45.9264677,10.898327,"node/2487749103",,"information",,
45.9270701,10.8991015,"node/2487749106",,"information",,
45.9272767,10.8978132,"node/2487749108",,"information",,
45.9819003,10.9190399,"node/2488604766",,"information",,
45.9907278,10.9427357,"node/2488604767",,"information",,
46.0171879,10.9478707,"node/2488604768",,"information",,
45.9114744,10.8085126,"node/2488650768",,"information",,
45.9132471,10.8164853,"node/2488650776",,"information",,
45.9208479,10.816904,"node/2488650790",,"information",,
45.9247768,10.8171842,"node/2488650801",,"information",,
45.920919,10.8213281,"node/2488656218",,"information",,
45.9236451,10.9009658,"node/2491903304",,"information",,
45.9240419,10.9009262,"node/2491903305",,"information",,
45.9698978,10.9299971,"node/2491903306",,"information",,
45.9551803,10.9299707,"node/2499045821",,"information",,
45.9584231,10.9319198,"node/2499045830",,"information",,
45.9605912,10.9329537,"node/2499045836",,"information",,
45.9629979,10.9508127,"node/2499045842",,"information",,
45.9636727,10.9672303,"node/2499045857",,"information",,
45.9090034,10.9011416,"node/2499125090",,"information",,
45.9073835,10.8968256,"node/2499128925",,"information",,
45.8699779,10.8877363,"node/2499154402",,"information",,
45.8743201,10.8905767,"node/2499154403",,"information",,
45.8777948,10.890849,"node/2499154405",,"information",,
45.9049208,10.8401781,"node/2499219109",,"information",,
45.9063071,10.8407672,"node/2499219114",,"information",,
45.9171022,10.8348215,"node/2499232563",,"information",,
45.9237589,10.8857464,"node/2499255939",,"information",,
45.9240189,10.87397,"node/2499255940",,"information",,
45.9245976,10.8641564,"node/2499255941",,"information",,
45.9247362,10.8661718,"node/2499255942",,"information",,
45.9249042,10.8646504,"node/2499255943",,"information",,
45.9270707,10.8848611,"node/2499255944",,"information",,
46.0002401,10.9239352,"node/2499265973",,"information",,
46.0170409,10.9419509,"node/2499504817",,"information",,
45.952926,11.0041863,"node/2502686919",,"information","yes",
46.2570194,11.7753498,"node/2506494482",,"information",,
46.2615138,11.7650543,"node/2506494557",,"information",,
45.8481806,10.767405,"node/2511461727",,"information","yes",
45.9253837,10.8984979,"node/2522893194",,"information",,
46.2318367,11.8945382,"node/2535780576","Pian delle Lede","information","yes",
46.2181727,11.8773869,"node/2535780582",,"information","yes",
46.2198569,11.8740608,"node/2535780600",,"information","yes",
46.2205036,11.879142,"node/2535780635",,"information","yes",
46.2264387,11.892451,"node/2535781170",,"information","yes",
46.2294788,11.8934196,"node/2535781225",,"information","yes",
46.2321091,11.8946322,"node/2535781248",,"information","yes",
46.2323819,11.896195,"node/2535781265",,"information","yes",
46.2370501,11.9030025,"node/2535781330",,"information","yes",
46.2372004,11.9029311,"node/2535781345",,"information","yes",
45.8636828,10.8148923,"node/2539671242",,"information","yes",
46.1585009,10.7265861,"node/2553265661",,"information","yes",
46.1704663,10.745542,"node/2553265666",,"information","yes",
45.7986706,10.8938248,"node/2587861118",,"information","yes",
45.7995602,10.894385,"node/2587861770",,"information","yes","yes"
45.9864608,10.9283199,"node/2587894821",,"information","yes","yes"
45.9336751,10.8887253,"node/2613352611",,"information","yes",
46.1598543,10.768742,"node/2660340754",,"information","yes",
46.2717253,11.8274339,"node/2694887310",,"information",,
45.8629619,10.9004151,"node/2807224944",,"information","yes",
45.8648893,10.9002603,"node/2807224963",,"information","yes",
45.8661349,10.8998528,"node/2807224969",,"information","yes",
45.9211897,11.0097338,"node/2820960809",,"information",,
46.0474607,10.9406083,"node/2838987065","M&GB","information",,
46.0500907,10.9393926,"node/2838987066","M&GB","information",,
46.046786,10.9502278,"node/2838987743","M&GB","information",,
45.9635913,11.2786698,"node/2850590984",,,,
45.8532925,10.7280295,"node/2873413425",,"information","yes",
46.0613032,11.5493525,"node/2905502438","Forti e trincee guerra 14-18","information",,
46.0607842,11.5497577,"node/2905502444","Sentiero Militare","information",,
45.8838288,10.624976,"node/2906323871",,"information","yes",
45.8854449,10.6232876,"node/2906323872",,"information","yes",
45.8893045,10.6706426,"node/2906323874",,"information","yes",
45.8913368,10.6631729,"node/2906323886",,"information","yes",
45.8929321,10.6839078,"node/2906323899","Alla Costa","information","yes",
45.8981352,10.6680299,"node/2906324602",,"information","yes",
45.902569,10.6399027,"node/2906324609",,"information","yes",
45.9061085,10.6663947,"node/2906324611",,"information","yes",
45.9133892,10.6494476,"node/2906324631",,"information","yes",
45.9140369,10.6518671,"node/2906324652",,"information","yes",
45.9163529,10.6538136,"node/2906324664",,"information","yes",
45.9176812,10.6631992,"node/2906324665",,"information","yes",
45.8487296,11.1459698,"node/2918606304",,"information","yes",
45.8546161,11.1379072,"node/2918606306",,"information","yes",
45.9377569,10.6974568,"node/2940153996",,"information",,
46.4886998,11.717925,"node/2942043318",,"information",,
46.4900945,11.7097534,"node/2942043460",,"information",,
46.4901333,11.709233,"node/2942043461",,"information",,
46.1456776,10.9553099,"node/2952130077",,"information","yes",
46.1492684,10.9497094,"node/2952130092",,"information","yes",
46.4568823,11.7880374,"node/2952392006",,"information",,
46.4521805,11.7888061,"node/2952392698",,"information",,
46.4499126,11.7921766,"node/2952392761",,"information",,
46.4429166,11.7961239,"node/2952392769",,"information",,
46.1639321,10.9922156,"node/2953925174",,"information","yes",
45.9785603,11.1680545,"node/2957791200",,"information","yes",
45.9847518,11.1639505,"node/2957791281",,"information","yes",
46.0659243,11.1849404,"node/2958652330",,"information","yes",
46.0634581,11.1889032,"node/2958652433",,"information","yes",
46.0590414,11.1752477,"node/2958727179","Sason","information","yes",
46.0968082,11.339957,"node/2981917467",,"information","yes",
45.8872121,11.1562358,"node/2984236133",,"information","yes",
45.8874557,11.1669858,"node/2984236134",,"information","yes",
45.8880824,11.1545414,"node/2984236135",,"information","yes",
45.8466663,10.8136994,"node/2987272176",,"information","yes",
45.8560221,10.8208352,"node/2987275657",,"information","yes",
45.9173187,10.8363289,"node/2987283702",,"information",,
45.9177774,10.835779,"node/2987283703",,"information","yes",
45.9184628,10.8354922,"node/2987283705",,"information","yes",
45.9635691,10.9605168,"node/2987303860",,"information",,
45.9745992,10.9748106,"node/2987307192",,"information",,
46.5049349,11.7009954,"node/2995426808",,"information",,
46.0781513,11.0080531,"node/2999861282",,"information","yes","yes"
46.0782033,11.0068196,"node/2999861283",,"information","yes","yes"
45.7558485,11.1519301,"node/3009474384","Malga Fratte e Passo Pian delle Fugazze - Campogrosso","information","yes",
45.7573039,11.16956,"node/3009474411",,"information","yes",
45.7986561,10.8935725,"node/3016511455",,"information","yes",
46.1844218,11.9409072,"node/3018665570","Colaz","information","yes",
46.0241676,10.8492025,"node/3023022649",,"information",,
46.0305588,10.8675904,"node/3023023020",,"information",,
46.0135889,10.8096137,"node/3023048475",,"information",,
46.0082015,10.8231276,"node/3023049755",,"information",,
46.0084933,10.8103901,"node/3023049765",,"information",,
46.0101519,10.8193804,"node/3023049863",,"information",,
46.0108558,10.8112751,"node/3023049898",,"information",,
46.0110455,10.8137553,"node/3023049906",,"information",,
46.0111369,10.8085974,"node/3023049911",,"information",,
46.0537092,10.857474,"node/3028910056",,"information","yes",
46.234979,11.2578066,"node/3034568937",,"information",,
46.2358222,11.2525465,"node/3034568967",,"information",,
46.2431136,11.2704964,"node/3034569050",,"information",,
46.2516615,11.2748949,"node/3034569067",,"information",,
46.1999512,11.1730812,"node/3039951214","Fontanelle di Faedo","information","yes",
46.4877666,11.2083851,"node/3046256838",,"information",,
46.2649884,11.8042881,"node/3046567187",,"information","yes",
46.2445825,11.8549528,"node/3053530698",,"information","yes",
45.9643228,11.2160465,"node/3054791744","Prai Piani","information","yes","yes"
46.0022404,11.0820283,"node/3065866665",,"information",,
46.0045336,11.0852388,"node/3065866718",,"information",,
45.9979821,10.9645688,"node/3065879481",,"information",,
45.9993421,10.9692181,"node/3065879482",,"information",,
46.0041638,10.9704997,"node/3065879483",,"information",,
46.004609,10.9709019,"node/3065879484",,"information",,
46.0058951,10.9716532,"node/3065879485",,"information",,
46.0222134,10.9727494,"node/3065879490",,"information",,
46.024278,10.973051,"node/3065879491",,"information",,
46.0246864,10.9730791,"node/3065879492",,"information",,
46.1796401,11.9401158,"node/3067020214","Pala Verda","information","yes",
46.0553323,11.194511,"node/3074889686",,"information","yes",
46.2913073,11.3369397,"node/3083365265",,"information",,
46.2914195,11.3361079,"node/3083365266",,"information",,
45.7578161,11.1448402,"node/3092541445","Sentiero 153 e Per Campogrosso","information",,
46.1806594,11.9051444,"node/3094305279",,"information","yes",
46.1808965,11.9093422,"node/3094305286",,"information","yes",
46.1823064,11.9164182,"node/3094311333","Passo del Palughet","information","yes",
46.1911222,11.9082014,"node/3094311584","Bastie","information","yes",
46.1928129,11.9045204,"node/3094311588",,"information","yes",
46.2994114,11.8130392,"node/3096051391",,"information","yes",
45.8582082,10.8303882,"node/3113275277",,"information","yes",
45.8564522,10.8206317,"node/3113377136",,"information","yes",
45.8565966,10.8202582,"node/3113377140",,"information","yes",
45.86466,10.9493397,"node/3123509345","Itinerario Trincee Nagià Grom","information","yes",
45.8650771,10.9603185,"node/3123509347",,"information","yes",
45.8607254,10.936543,"node/3123542176",,"information","yes",
45.8618231,10.9340745,"node/3123542177",,"information","yes",
45.8627712,10.9352778,"node/3123545573",,"information","yes",
45.8652092,10.9308491,"node/3123545881",,"information","yes",
45.8659365,10.9293109,"node/3123545882",,"information","yes",
45.8693719,10.9226412,"node/3123546066",,"information","yes",
45.9227177,10.8838744,"node/3141955261",,"information","yes",
46.3928202,11.7095789,"node/3164230437",,"information",,
45.8496082,10.9426931,"node/3186243317",,"information",,
45.8450303,10.940958,"node/3186246433",,"information","yes",
45.8480138,10.9477748,"node/3186246435",,"information",,
45.9404753,10.822749,"node/3186286617",,"information","yes",
45.9410708,10.8228777,"node/3186286618",,"information","yes",
45.9751499,10.8952803,"node/3186292868",,"information","yes",
45.9770206,10.9044666,"node/3186292869",,"information","yes",
45.9782611,10.9018689,"node/3186292870",,"information","yes",
45.9787436,10.9046559,"node/3186292871",,"information","yes",
45.8432309,10.9788729,"node/3228036133",,"information","yes","yes"
45.8369568,10.9741923,"node/3228038287",,"information","yes",
45.8407525,10.9803604,"node/3228038288",,"information","yes",
45.8256493,10.9792931,"node/3228040743",,"information","yes",
45.8283411,10.9810265,"node/3228040744",,"information","yes",
45.8347483,10.9792498,"node/3228040745",,"information","yes",
45.8328309,10.9509964,"node/3228819800",,"information",,
45.836567,10.9531584,"node/3228820859",,"information",,
45.7848528,10.8795505,"node/3244703417",,"information","yes",
45.7854187,10.8863809,"node/3244706244","654","information","yes",
45.7872426,10.8880286,"node/3244721510",,"information","yes",
45.7864394,10.8897766,"node/3246334088",,"information","yes",
46.3628673,11.1924026,"node/3257807480",,"information",,
45.99869,11.4074349,"node/3260383037",,"information",,
45.9994949,11.4086449,"node/3260383055",,"information",,
45.9588035,10.8296965,"node/3282748862",,"information","yes",
45.9645027,10.8309307,"node/3282748865",,"information","yes",
45.9677633,10.8211429,"node/3282748952",,"information","yes",
45.9689102,10.8228462,"node/3282749243",,"information","yes",
46.0738808,11.1842292,"node/3323217898",,"information",,
46.2647465,11.787604,"node/3362558590",,"information","yes",
46.074738,11.175613,"node/3393492755","Le fontane","information",,
46.0776462,11.1743443,"node/3393492756","Le piazze","information",,
45.8604783,10.9474867,"node/3414873823","Manzano-Valle-Grom","information",,
46.057505,11.3382354,"node/3430091353",,"information",,
46.0574319,11.3385967,"node/3430091354",,"information",,
45.888183,10.9357752,"node/3512668581",,"information",,
45.8982283,10.954465,"node/3556795349","S.Antonio","information",,
45.7999853,10.5339794,"node/3590549884",,"information","yes",
46.1518395,10.9605259,"node/3659422718",,"information","yes",
46.522754,11.0850175,"node/3664997441","Dorsale Sud Monte Luco","information",,
46.5180049,11.0860445,"node/3664997480",,"information",,
46.5180057,11.0860075,"node/3664997481",,"information",,
46.4554953,11.2124464,"node/3666175657","La Forcolana","information",,
46.4408274,11.202522,"node/3666356155",,"information",,
46.4408697,11.203468,"node/3666356156",,"information",,
46.4125343,11.7497383,"node/3667759483","Lagusel","information",,
46.3944215,11.7405355,"node/3667759489",,"information",,
46.3948227,11.7378932,"node/3667759494",,"information",,
46.4017788,11.737037,"node/3667759496",,"information",,
46.4060324,11.7388942,"node/3667763449",,"information",,
46.4077671,11.7355642,"node/3667763464",,"information",,
46.4096016,11.7512933,"node/3667763485",,"information",,
46.4146018,11.7359704,"node/3667763575",,"information",,
46.4677303,11.7314485,"node/3668949328",,"information",,
46.4677627,11.731475,"node/3668966527",,"information",,
46.4638488,11.738905,"node/3669231450",,"information",,
45.9355009,10.5993416,"node/3679475839",,"information",,
45.9399418,10.5891906,"node/3679475888",,"information",,
45.9415954,10.5928423,"node/3679475896",,"information",,
46.4905934,11.707571,"node/3680471130",,"information",,
46.4941019,11.7137331,"node/3680471133",,"information",,
46.4958011,11.7515038,"node/3680471135",,"information",,
46.4966061,11.7511731,"node/3680471144",,"information",,
46.4996576,11.748537,"node/3680471149",,"information",,
46.5010705,11.7449866,"node/3680471200",,"information",,
46.5021617,11.724999,"node/3680471224",,"information",,
46.5049511,11.7077697,"node/3680471358",,"information",,
45.8372345,10.7596897,"node/3688381165",,"information","yes",
45.8667002,10.5392086,"node/3691629975",,"information",,
45.8678622,10.5459843,"node/3691629980",,"information",,
45.872767,10.5225508,"node/3691629981",,"information","yes",
45.8731252,10.5212853,"node/3691629982",,"information","yes",
45.8740451,10.5201301,"node/3691629983",,"information","yes",
46.3471479,11.5592218,"node/3695925344",,"information",,
46.3479729,11.5559066,"node/3695925348",,"information",,
46.0383286,10.9905849,"node/3699717788",,"information","yes",
46.0399676,10.9918631,"node/3699717789",,"information","yes",
46.0415156,11.0048966,"node/3699717814",,"information","yes",
46.0435625,10.9971448,"node/3699718138",,"information","yes",
46.0436546,10.9874783,"node/3699718139",,"information","yes",
46.0439586,10.9985627,"node/3699718143",,"information","yes",
46.0441043,10.9988262,"node/3699718144",,"information","yes",
46.0443868,11.0047614,"node/3699718145",,"information","yes",
46.0444031,11.0042932,"node/3699718146",,"information","yes",
46.0445575,11.0022713,"node/3699718147",,"information","yes",
46.0467234,11.0043589,"node/3699718166",,"information","yes",
46.0468826,10.986185,"node/3699718169",,"information","yes",
46.0474563,11.0038725,"node/3699718187",,"information","yes",
45.8495608,11.1177389,"node/3707277849",,"information",,
45.8516287,11.1019997,"node/3707277851",,"information",,
46.2067776,11.1734319,"node/3709492223","Le Malghe di Faedo","information",,
46.2000681,11.1695177,"node/3709492224",,"information",,
46.2158871,11.1629025,"node/3709522650","Tovare","information",,
46.0577913,10.5751237,"node/3713842306",,"information",,
46.5014997,11.069751,"node/3721189415","Prieda del Gial","information",,
46.5012649,11.0708072,"node/3721196182",,"information",,
46.1300893,11.0618311,"node/3728137499","Lago di Lamar","information","yes",
46.1406876,11.0624732,"node/3728137506",,"information",,"yes"
45.888587,10.7385247,"node/3731914503",,"information","yes",
45.8925064,10.7354971,"node/3731914514",,"information",,
45.8986362,10.7261505,"node/3731915134",,"information",,
45.695826,11.1189595,"node/3732783361","Rifugio Revolto","information","yes",
45.7034795,11.1160665,"node/3732783363",,"information","yes",
45.703583,11.115968,"node/3732783364","Passo Pertica","information","yes",
46.4370399,10.6669677,"node/3737449148",,"information",,
46.0399654,10.6317256,"node/3740388186",,"information",,
46.0454317,10.6241298,"node/3740388245",,"information",,
46.0488962,10.6163297,"node/3740388276",,"information",,
46.0518541,10.6293836,"node/3740388330",,"information",,
45.809201,11.1217878,"node/3740434411",,"information","yes",
45.8807295,10.9211361,"node/3751877841",,"information","yes",
45.8843734,10.919139,"node/3751877858",,"information","yes",
46.1238158,10.6145517,"node/3753053873",,"information",,
46.4243488,11.6437472,"node/3761993176","Ciasarine","information",,
46.4256514,11.6396495,"node/3761993177","Ciasarins","information",,
46.4244168,11.6570669,"node/3761993179","Pian de Bee","information",,
46.4255051,11.6536644,"node/3761993180","Poz de la Terza","information",,
46.4232028,11.6674287,"node/3761993181","Sent'Uiana","information",,
46.4195529,11.6616668,"node/3761993184",,"information",,
46.4215623,11.6728035,"node/3761993188",,"information",,
46.4245583,11.6610166,"node/3761993204",,"information",,
46.4245764,11.6618166,"node/3761993205",,"information",,
46.4250462,11.6543644,"node/3761993208",,"information",,
46.4303658,11.654236,"node/3761993211",,"information",,
46.4310409,11.6555049,"node/3761993212",,"information",,
46.4321878,11.6584796,"node/3761993213",,"information",,
46.130308,11.3627601,"node/3763177314",,"information",,
46.1651555,11.34665,"node/3763200849",,"information",,
46.1729278,11.3342858,"node/3763206399",,"information",,
46.1820066,11.3297029,"node/3763206410",,"information",,
45.7642383,11.1719578,"node/3780638161","Strada degli Eroi","information","yes",
45.7760463,11.1778298,"node/3780638163","Galleria Gen. D'Havet","information","yes",
45.7876248,11.1211782,"node/3783649833","G.G. 09.1 Sommele","information",,
46.0438954,11.2781255,"node/3790520122",,"information","yes","yes"
46.044594,11.277075,"node/3790520131",,"information","yes",
46.0449587,11.2755464,"node/3790706848",,"information","yes",
46.0471117,11.2739083,"node/3790707361",,"information","yes",
46.0512829,11.2697187,"node/3790707564",,"information","yes",
46.0513447,11.2696262,"node/3790707567",,"information","yes",
46.0442628,11.2788089,"node/3790737261",,"information","yes",
46.0450289,11.2791955,"node/3790737263",,"information","yes",
46.0456651,11.279783,"node/3790743976",,"information","yes",
46.0458501,11.279181,"node/3790743996",,"information","yes",
