"stopId","stopName","stopLat","stopLon","wheelchairBoarding"
96,"Madonna Bianca 'S.Gaetano'",46.038012,11.130695,2
97,"Stella Marighetto",46.034256,11.131509,1
99,"Ss 12 'Le Caverne'",46.030862,11.132677,2
101,"Martignano Formigheta",46.089121,11.13309,1
102,"Martignano Formigheta",46.089134,11.133216,1
2957,"Piazza Centa",46.076208,11.123764,0
104,"Sp 131 'Maso Pradiscola'",46.083189,11.135736,2
105,"Sp 131 'Maso Pradiscola'",46.083255,11.135874,1
107,"Martignano P.Zza Menghin",46.090275,11.13146,2
108,"Martignano Piazza Canopi",46.089343,11.131031,1
109,"Sp 131 'Res. Silvana'",46.097726,11.126962,2
111,"Martignano Ai Bolleri",46.094491,11.130145,2
112,"Martignano Ai Bolleri",46.094872,11.129322,2
113,"Sopramonte 'Maso Banal'",46.068953,11.063564,2
117,"Ravina 'Maso Stella'",46.032355,11.112678,2
118,"Ravina 'Maso Stella'",46.032555,11.11293,2
119,"Mattarello Piazza Perini",46.006903,11.128338,2
210,"Romagnano Sud",46.012091,11.104952,2
1303,"Marco Chiesa",45.841469,11.008281,2
121,"Mattarello Via Nazionale",46.011659,11.130375,2
124,"Mattarello 'Ronchi'",46.017362,11.132609,2
125,"Mattarello S.Leonardo",46.006454,11.127627,2
127,"Mattarello Catoni",46.00938,11.128974,1
129,"Meano Bivio S.Lazzaro",46.128303,11.115281,2
130,"Meano Bivio S.Lazzaro",46.127538,11.115265,2
133,"Sp 76 'Maregioli'",46.130755,11.12175,2
136,"Meano 'Campo Sportivo'",46.12831,11.119721,1
138,"Meano 'Cimitero'",46.125483,11.11832,1
139,"Sp 76 'Via Rossa'",46.119858,11.111416,2
142,"Meano Portoni",46.123624,11.116855,2
144,"Sp 76 Dos di Lamar",46.124718,11.113018,1
147,"Mesiano 'Stazione Fs'",46.064947,11.141689,1
148,"Mesiano 'Stazione Fs'",46.065068,11.141726,1
149,"Povo Valoni",46.065698,11.146418,1
155,"Sp 131 'Paganin'",46.106524,11.137306,2
156,"M.Vaccino 'Maso Librar'",46.110418,11.138435,2
159,"Villazzano Valnigra",46.052092,11.146621,1
160,"Villazzano Valnigra",46.052181,11.146486,1
161,"Oltrecastello",46.072808,11.161957,0
163,"Piazza Dante 'Palazzo Pat'",46.072304,11.120426,1
164,"Piazza Duomo",46.0676,11.121798,0
169,"Piazzale A22",46.077292,11.111111,0
171,"Brescia 'Piedicastello'",46.07087,11.113316,1
174,"Ponte Lodovico",46.069352,11.138957,0
175,"Ponte Lodovico",46.069523,11.140201,0
177,"Cervara 'Port'aquila'",46.070179,11.128083,2
178,"Cervara 'Port'aquila'",46.070164,11.12789,1
179,"Spré Pinara",46.067264,11.160937,1
181,"Povo 'Casa di Riposo'",46.065663,11.159678,2
182,"Povo 'Casa di Riposo'",46.065594,11.15953,1
183,"Povo 'Centro Civico'",46.064162,11.152006,1
187,"Povo Piazza Manci",46.065955,11.154596,2
188,"Povo 'Fac. Scienze'",46.063289,11.150005,1
189,"Povo 'Fac. Scienze'",46.063316,11.150209,1
191,"Povo 'Polo Sociale'",46.065632,11.157936,1
195,"Ravina 'Case Itea'",46.03794,11.114062,2
199,"Ravina Per Belvedere",46.041001,11.106237,1
200,"Ravina Del Ponte",46.043295,11.112317,2
201,"Ravina Del Ponte",46.041069,11.113117,2
204,"Romagnano Nord",46.019954,11.110897,2
335,"Fermi La Clarina",46.048733,11.128986,1
205,"Romagnano Fontanelle",46.015323,11.107087,2
208,"Romagnano Piazza Condini",46.017751,11.105818,1
213,"Roncafort",46.101271,11.101583,0
214,"Ss 12 'Zona Ind.Le Ftm'",46.120242,11.105822,2
217,"Verona 'S.Bartolameo'",46.05072,11.130389,1
218,"Verona 'S.Bartolameo'",46.050943,11.130473,1
219,"San Donà",46.071656,11.138308,1
226,"San Rocco Torricelle",46.038541,11.145521,2
227,"San Rocco Piazza",46.036364,11.146158,1
230,"Sopramonte Bivio Baselga",46.075572,11.058469,2
231,"Sopramonte Bivio Baselga",46.075783,11.058721,2
232,"Sopramonte 'Valle'",46.075836,11.056024,2
450,"Venezia Cave",46.066609,11.131484,2
235,"Sopramonte Piazza Oveno",46.071151,11.05952,2
236,"Sopramonte 'Bunaga'",46.069103,11.056869,2
238,"Spini di Gardolo",46.121729,11.089889,0
239,"Spini Linz",46.118504,11.096131,2
241,"Spini Monaco",46.118623,11.092766,2
242,"Spini Monaco",46.118581,11.092616,2
243,"Spré S.Lucia",46.069294,11.161412,2
245,"Sp 85 'Soraval'",46.083258,11.063955,2
246,"Sp 85 'Soraval'",46.083094,11.063877,2
250,"Tavernaro 'Salet'",46.081815,11.157965,1
251,"Tavernaro 'Salet'",46.082026,11.158507,1
253,"Tavernaro 'Villa Clementi'",46.081266,11.155969,2
254,"Vela Centro",46.082085,11.102047,2
255,"Vela Alla Scala",46.078955,11.103563,1
256,"Vela Alla Scala",46.078841,11.103473,1
258,"Gardolo 4 Nov. 'Piscina'",46.104288,11.112963,1
259,"Gardolo 4 Nov. Soprasasso",46.10656,11.112346,2
261,"Gardolo 'Stazione Ftm'",46.107233,11.103861,2
262,"M. Rossi 'Stella D.Mattino'",46.107384,11.101204,1
264,"Al Desert Muredei",46.051409,11.11737,2
265,"Al Desert Muredei",46.050987,11.117056,1
267,"Al Desert Ragazzi Del '99",46.047147,11.115661,1
271,"Asiago 'Cernidor'",46.050242,11.1372,2
272,"Asiago 'Bellevue'",46.053348,11.136344,2
274,"Asiago 'Cernidor'",46.04955,11.137273,2
275,"Castello Buonconsiglio",46.070312,11.126964,0
276,"Sanzio 'Castello'",46.071906,11.126021,1
278,"Ss 47 Muralta",46.077059,11.131773,2
280,"Martignano Capitel",46.081762,11.126874,1
282,"Bettini 'Nido Mad. Bianca'",46.040082,11.135431,1
283,"Bezzi Filzi",46.058467,11.119271,1
286,"Ss 12 'Pioppeto'",46.108369,11.108528,1
287,"Ss 12 Bivio Meano",46.116062,11.106197,2
290,"Ss 12 Canova",46.100264,11.111578,1
291,"Brennero 'Bren Center'",46.091361,11.115392,1
293,"Brennero Marconi",46.082901,11.120503,1
294,"Brennero Malvasia",46.077969,11.123274,1
295,"Brennero Marconi",46.08372,11.119823,1
297,"Brennero 'Ex Scalo Filzi'",46.079982,11.122133,1
298,"Brennero 'Ex Scalo Filzi'",46.079301,11.122355,1
301,"Brigata Acqui 'Itc Tambosi'",46.065346,11.1284,1
457,"Verona Fogazzaro",46.05651,11.128372,1
302,"Calepina Roccabruna",46.066833,11.122735,2
303,"Roncafort Bettine",46.09753,11.102648,2
307,"Spalliera Cereria",46.074158,11.128327,2
309,"Martignano Cesarini",46.087137,11.129668,2
312,"Conci Ferrovia",46.039365,11.137717,2
313,"Conci Ferrovia",46.039883,11.137453,2
314,"Degasperi Anna Frank",46.050201,11.124017,1
316,"Degasperi 'Palazzo Stella'",46.043178,11.129229,1
317,"Degasperi 'Palazzo Stella'",46.042977,11.129678,1
318,"Degasperi 'Big Center'",46.04487,11.128026,1
320,"Degasperi La Clarina",46.048057,11.126674,1
321,"Degasperi La Clarina",46.04868,11.126247,1
323,"Dei Mille 'Villa Igea'",46.062506,11.127984,1
324,"Villazzano 'Villa De Mersi'",46.048131,11.143328,1
325,"Martignano Costiole",46.092274,11.132622,1
327,"Martignano Castori",46.083356,11.127848,2
329,"Dos Trento Mariano",46.074597,11.113358,1
333,"F.Lli Fontana Gen. Cantore",46.076988,11.118892,1
338,"Fogazzaro 'Piscina'",46.056279,11.130465,1
339,"Fogazzaro 'Piscina'",46.055966,11.12961,1
341,"Galilei Firmian",46.068182,11.125504,2
345,"Ghiaie Monte Baldo",46.056275,11.116062,2
346,"Ghiaie 'Giardinerie'",46.053228,11.116716,1
347,"Giovanelli 'Osp. S.Camillo'",46.065485,11.131892,1
352,"Gorizia Adamello",46.059882,11.131327,1
353,"Gramsci 'Materna La Clarina'",46.053319,11.125589,1
354,"Gramsci Einaudi",46.052678,11.128127,2
356,"Guardini Gilli",46.091986,11.11908,1
357,"Guardini Gilli",46.091235,11.119268,2
358,"Lunelli Centochiavi",46.092703,11.119936,1
361,"Maccani Commercio",46.091714,11.10751,2
362,"Maccani Commercio",46.091591,11.10745,1
363,"Maccani Campotrentino",46.085771,11.112487,1
365,"Maccani Abondi",46.080928,11.116577,1
366,"Maccani Abondi",46.0808,11.116529,1
368,"Maccani 'Polizia Locale'",46.08972,11.109149,1
370,"Maccani 'Rotatoria'",46.082853,11.114968,1
372,"Maccani 'Ex Sloi'",46.087847,11.110579,1
374,"Marconi Solteri",46.084413,11.121323,2
375,"Marconi Solteri",46.084543,11.121732,1
378,"Villazzano Giordano",46.050678,11.148464,2
379,"Villazzano Giordano",46.050736,11.148327,2
380,"Mattioli Vittorio Veneto",46.058838,11.122521,1
2855,"Via Salvetti",45.905949,11.042877,0
384,"Menguzzato 'Centro Civico'",46.040107,11.13207,1
386,"Milano A Prato",46.060791,11.127602,2
387,"Milano A Prato",46.060723,11.127671,1
388,"Missioni Africane",46.07676,11.128229,0
389,"Quattro Strade",46.075587,11.128243,0
392,"Monte Baldo Ghiaie",46.057153,11.115163,2
393,"Muredei Prati",46.056966,11.118125,2
397,"Oberziner Alpini",46.078744,11.117589,1
398,"Orfane S.Maria Maggiore",46.068847,11.119927,2
401,"F.Lli Perini 3 Novembre",46.060903,11.1244,1
402,"Piave 'Parco S.Chiara'",46.064151,11.127563,2
405,"Rosmini 'Cimitero'",46.063745,11.119596,1
406,"Rosmini S.Maria Maggiore",46.067846,11.118867,1
408,"3 Nov. 'Centro S.Chiara'",46.062231,11.123671,1
409,"3 Nov. 'Centro S.Chiara'",46.062181,11.123931,1
410,"S.Francesco Porta Nuova",46.067075,11.126226,1
412,"S.Pio X Matteotti",46.056396,11.119944,1
413,"S.Pio X Largo Prati",46.056862,11.119124,1
414,"S.Pio X Benevoli",46.053951,11.120497,1
416,"Sanseverino S.Nicolò",46.052351,11.112016,1
417,"Sanseverino S.Nicolò",46.051036,11.111609,1
422,"Solteri 'Piazzina'",46.085489,11.122562,1
424,"Solteri Largaiolli",46.089937,11.120942,1
426,"Solteri 'Nido La Trottola'",46.087985,11.121274,1
427,"Solteri 'Nido La Trottola'",46.087571,11.121354,1
430,"Gardolo 'Cimitero'",46.106505,11.105512,1
432,"Parco Del Dos Trent",46.073309,11.107377,0
433,"Brescia Divisioni Alpine",46.071055,11.109691,2
434,"Brescia Divisioni Alpine",46.070912,11.10966,2
436,"Vela S.Giorgio",46.076061,11.105187,1
1364,"Via Cavour",45.887163,11.038518,0
437,"Dos Trento 'Centro Sportivo'",46.075676,11.106983,2
438,"Dos Trento 'Centro Sportivo'",46.075319,11.107407,2
441,"Maso Rossi Aichner",46.105159,11.100565,2
447,"Vittorio Veneto Lorenzoni",46.058577,11.123837,1
448,"Largo Prati",46.057597,11.117583,0
1292,"Chiusole",45.92552,11.052173,2
1293,"Chiusole",45.92539,11.053592,2
2529,"Borino Civ.69",46.066125,11.168745,2
1307,"Nogaredo Via Zuccate",45.912139,11.025272,2
1308,"Nogaredo Via Zuccate",45.912212,11.025262,2
1309,"Nomi 'Casa di Riposo'",45.927892,11.076793,2
2232,"Isera Via Rosina",45.887771,11.010711,2
543,"Piazzoli",46.214258,11.323611,0
452,"Venezia 'Corallo'",46.06857,11.136388,1
454,"Vicenza Montello",46.06167,11.135931,1
455,"Vicenza Montello",46.061778,11.135821,1
458,"Verona Fogazzaro",46.056407,11.128667,1
459,"Verona 'Palazzo Stella'",46.043574,11.131166,1
460,"Verona Menguzzato",46.042589,11.131405,2
463,"Verona Einaudi",46.052746,11.12988,1
464,"Verona 'Questura'",46.048048,11.131243,2
467,"Vigo Meano Rio Papa",46.133302,11.132599,2
468,"Vigo Meano Rio Papa",46.133567,11.132452,2
3007,"Isera Asilo",45.884265,11.008314,2
470,"Vigo Meano Piazza Stainer",46.13201,11.134083,1
472,"Gazzadina Al Molar",46.130546,11.13063,2
474,"Villazzano Villa Belfonte",46.043654,11.149738,1
475,"Villazzano 'Villa Tambosi'",46.043856,11.140566,1
478,"Villamontagna 'Michei'",46.084032,11.162655,2
479,"Villamontagna 'Michei'",46.084634,11.163253,2
485,"Villazzano Piazza Nicolini",46.049116,11.146036,1
486,"Villazzano Banala",46.047513,11.142278,1
491,"Zell Marnighe",46.079984,11.138881,1
492,"Spini 'Officine'",46.118326,11.100624,2
2244,"Molina",45.855393,10.986692,2
494,"Spini 'Zona Ind.Le Ftm'",46.118118,11.103691,2
496,"Spini Klagenfurt",46.117796,11.094285,1
497,"Spini Klagenfurt",46.117695,11.094346,1
524,"3 Nov. 'Ponte Cavalleggeri'",46.059417,11.126263,1
1278,"Corso Bettini Liceo",45.896138,11.043343,1
1279,"Corso Bettini Liceo",45.895066,11.04341,1
1282,"Corso Rosmini Via Savioli",45.890972,11.038504,1
1283,"Corso Rosmini Monumento",45.89087,11.042857,1
1284,"Corso Rosmini Posta",45.890973,11.041257,1
2216,"Brancolino",45.902219,11.02027,2
1286,"Corso Verona Ospedale",45.882343,11.040385,1
1287,"Lizzanella Corso Verona",45.875566,11.034071,2
1290,"Via Vicenza Via Cartiera",45.887155,11.050411,2
1295,"Costa Capolinea",45.884218,11.072911,2
1297,"Marco Via Pinera",45.847835,11.011731,2
1298,"Marco Centro",45.844005,11.008643,2
1299,"Marco Chiesa",45.841765,11.007816,1
1300,"Marco Via Alla Ghiffa",45.840118,11.009468,2
1324,"Piazzo",45.922256,11.033881,1
1325,"Piazzo",45.922219,11.033932,2
1327,"Pomarolo Chiesa",45.926386,11.045658,2
1328,"Pomarolo Via Degasperi",45.926343,11.04244,2
1304,"Marco Centro",45.843767,11.008609,1
1312,"Stazione Fs",45.890593,11.034104,0
1314,"Piazzale S.Giorgio Ovest",45.895699,11.028855,0
1315,"Piazzale S.Maria Ospedale",45.883438,11.040503,2
1318,"Piazza Manifattura",45.883923,11.021153,0
1319,"Piazza Manifattura",45.883838,11.020771,0
1322,"Piazza Podestà",45.886586,11.045629,0
1331,"S.Ilario Sav",45.908213,11.040563,2
1333,"S.Ilario Sav",45.908078,11.040657,2
1337,"Viale Dei Colli 'Distributore'",45.887439,11.059541,2
1338,"Sp.2 Fr. Campolongo",45.886995,11.063902,1
1341,"Sp.2 Fr. Campolongo",45.886988,11.063994,1
1342,"Noriglio Via Dei Cimbri",45.884696,11.06965,2
1347,"Lizzana Cristo",45.867259,11.03084,1
1348,"Lizzana Scuole Medie",45.870236,11.031119,1
1351,"Lizzanella Ss.12",45.875686,11.03203,2
1359,"Via Benacense Parco Ferrari",45.878072,11.033318,1
1360,"Via Benacense Scuole Dante",45.879617,11.035043,1
1361,"Via Benacense Scuole Dante",45.879709,11.035212,1
1365,"Via Cavour Via Riva",45.887293,11.034164,1
1367,"Via Cesari Stazione Fs",45.890279,11.035658,2
1369,"Via Dante Borgo S.Caterina",45.889592,11.04046,2
1371,"Via Dante Mon. All'alpino",45.886067,11.040305,2
1372,"Viale Dei Colli Sc. Alberghiera",45.891067,11.047189,2
1375,"Viale Dei Colli S.Biagio",45.890265,11.050139,2
1378,"Via Lungo Leno Destro",45.884855,11.038586,0
1383,"Via Manzoni A.S.M.",45.893369,11.036067,2
1384,"Via Manzoni A.S.M.",45.893369,11.036193,2
1386,"Via Balista",45.894961,11.032738,0
1388,"Via Manzoni Via Paoli",45.892237,11.03937,1
1424,"Villa Lagarina Via Alpini",45.914559,11.034087,2
1426,"Villa Lagarina Via Solari",45.917108,11.028806,1
1427,"Villa Lagarina Via Solari",45.917136,11.028755,2
2217,"Brancolino Sp.90",45.900719,11.020254,1
2226,"Cornale'",45.881541,11.010793,2
2227,"Cornale'",45.8815,11.010729,2
2231,"Isera Via Rosina",45.887566,11.010587,2
2234,"Isera Cimitero",45.888491,11.011704,2
2237,"Lenzima",45.878491,10.992327,0
2238,"Marano",45.895859,11.015489,2
2239,"Marano",45.895743,11.015472,2
1392,"Via Pasubio Via Unione",45.887465,11.024942,1
1397,"Via A Prato",45.893666,11.030581,0
1399,"Via Puccini Via Donizetti",45.901372,11.04622,2
1400,"Via Pellico Brione",45.904569,11.042576,2
1405,"Via Tiella",45.907669,11.043757,0
1411,"Via Zeni 'Centro Tecnofin'",45.891013,11.032714,1
1412,"Viale Trento Via Magazol",45.899562,11.042141,1
1415,"Viale Trento Via Brione",45.901722,11.041666,1
1416,"Viale Trento Via Salvetti",45.90661,11.040104,2
1418,"Viale Vittoria Via Zotti",45.885459,11.025871,2
1419,"Viale Vittoria Fucine",45.886441,11.029403,1
1420,"Viale Vittoria Via Zotti",45.885252,11.025383,1
1422,"Ss.12 'Rovercenter'",45.86449,11.029338,2
1432,"Via Monte Corno",45.893135,11.037613,0
1433,"Via Parteli",45.896472,11.036768,0
1434,"Via Pasqui",45.899597,11.037398,0
1444,"Via S.Maria",45.884661,11.042935,0
1446,"Via Zotti Via Cevedale",45.885721,11.025832,1
1447,"Via Zotti",45.886239,11.021005,0
1504,"Via Fornaci 'Texbond'",45.860058,11.005383,2
2189,"Piazza Dante 'Dogana'",46.072592,11.119949,1
2213,"Bivio Per Senter",45.881211,11.077472,0
2214,"Bivio Per Senter",45.881441,11.077608,0
2219,"Casa Del Falegname",45.88572,11.076344,0
2220,"Casa Del Falegname",45.88563,11.076356,0
2247,"Mori Via Garibaldi",45.853043,10.975311,1
2249,"Mori Via Don Sturzo",45.853419,10.970185,1
2250,"Mori Via Filzi",45.854286,10.972109,1
2253,"Noarna",45.91109,11.012496,2
2254,"Noarna",45.910988,11.01248,2
2256,"Nogaredo Municipio",45.911989,11.023088,2
2257,"Nogaredo Vignai",45.91071,11.019922,2
2258,"Nogaredo Via Dei Colli",45.911742,11.021481,2
2261,"Villa Lagarina Via Marconi",45.915659,11.02776,2
2811,"Fermi Volta",46.046974,11.12686,2
2262,"Villa Lagarina Via Marconi",45.914818,11.02775,2
2268,"Pedersano Capolinea",45.922625,11.020454,2
2272,"Pedersano Centro",45.91789,11.019717,2
2277,"Reviano",45.891169,11.00734,2
2278,"Reviano",45.891587,11.007136,2
2286,"Sp.20 Zisi",45.931009,11.022102,2
2307,"Via D.Chiesa",45.8862,11.019384,0
2222,"Casa Nel Bosco",45.882347,11.076349,0
2224,"Cisterna",45.883094,11.08635,2
2225,"Cisterna",45.883158,11.086399,2
2532,"Borino Civ.69",46.06601,11.168863,2
2273,"Piazza Filzi Via Del Porto",45.884058,11.017995,1
2276,"Mori Stazione Via Stazione",45.861835,11.000757,2
2282,"S.Ilario Iti",45.909897,11.041744,2
2283,"S.Ilario Via Stroperi",45.912441,11.043809,1
2284,"S.Ilario Via Stroperi",45.912525,11.044027,1
2288,"Sp.20 S.Sisinio",45.924981,11.021093,2
2291,"Ss.240 'Millennium Sud'",45.868802,11.01417,2
2292,"Ravazzone",45.858843,10.99064,2
2295,"Saltaria",45.895428,11.067237,2
2298,"Sasso",45.904055,11.013671,2
2299,"Sasso",45.904012,11.013554,2
2301,"Tierno Via Cooperazione",45.846039,10.979227,1
2302,"Tierno Via Battisti",45.847813,10.977934,2
2304,"Toldi",45.897923,11.061752,0
2311,"Via Fedrigotti Chiesa",45.884259,11.020421,2
2312,"Noriglio Via Fontani",45.884341,11.068686,2
2318,"Via Lagarina",45.910398,11.039909,0
2321,"Via Lagarina",45.910879,11.039811,0
2323,"Via Puccini Via Perosi",45.904524,11.044655,1
2331,"Viale Del Lavoro 'Aticarta'",45.866295,11.023867,2
2332,"Viale Dell'industria",45.871749,11.020845,0
2334,"Villa Lagarina Via Magrè",45.91752,11.033502,1
2335,"Villa Lagarina V.Segantini",45.916175,11.03415,2
2337,"Volano Ss.12",45.917871,11.064024,2
2338,"Volano Ss.12",45.917904,11.063866,2
2339,"Volano Via Roma",45.917155,11.069927,1
2340,"Volano Des Tor",45.917486,11.057512,2
2342,"Zaffoni",45.89131,11.065552,2
2343,"Zaffoni",45.891281,11.065714,2
2354,"Via All'adige",45.888337,11.019067,0
2356,"Pomarolo Via Del Pionte",45.925107,11.048121,2
2359,"Molini",45.913939,11.021211,2
2360,"Lago di Cei Bellaria",45.957515,11.032165,2
2361,"Lago di Cei",45.951091,11.023207,2
2364,"Sp.20 Bivio Per Bordala",45.93091,11.007172,2
2367,"Sp.20 Bivio Per Bordala",45.930864,11.007233,2
2368,"Sp.20 Maso Tiaf",45.93589,11.008594,2
2369,"Lago di Cei Capitello",45.94749,11.014818,2
2372,"Molini",45.914136,11.02127,2
2511,"Isera P.Zza S.Vincenzo-O.",45.885459,11.009157,2
2514,"Ss.240 Ponte Sull'adige",45.863191,10.997289,2
2888,"Genovesa",45.882458,11.062553,2
2377,"Sp 76 Bivio S.Lazzaro",46.129006,11.1155,2
2380,"Trener '3 Torri Pat'",46.095023,11.116759,2
2385,"Zambra 'Ist. D'arte Vittoria'",46.092507,11.116291,2
2386,"Meano 'Centro Civico'",46.127448,11.11652,1
2389,"Centochiavi Lunelli",46.092618,11.120549,1
2394,"Piazza Guella",45.867441,11.031932,0
2395,"Largo S.Floriano",45.866422,11.032697,0
2397,"Via Cornacalda",45.866722,11.034907,0
2404,"Romagnano 7 Fontane",46.014314,11.104351,2
2405,"Travai Piazza Fiera",46.06477,11.122471,2
2407,"Ghiaie Monte Baldo",46.056336,11.116202,2
2408,"Parcheggio Zuffo",46.075042,11.109713,0
2409,"Cavalcavia S.Lorenzo",46.070352,11.119107,0
2412,"Piazzale A22",46.077383,11.111236,0
2418,"Ss 12 'Pioppeto'",46.108623,11.108717,1
2419,"Ss 12 S.Anna",46.112409,11.107438,2
2421,"Via A Prato",45.893565,11.030778,0
2424,"S.Lorenzo 'Funivia'",46.070045,11.116683,2
4,"Lavis",46.138361,11.109139,0
2431,"Sanseverino 'Albere'/Muse",46.063334,11.113227,1
2437,"Ravina Della Croce",46.040974,11.110975,1
2438,"Ss 12 Talvera",46.103288,11.110545,1
2447,"Ghiaie Salisburgo",46.122767,11.103337,2
2449,"Spini Praga",46.123666,11.097351,2
2454,"Crosare Officina",46.110069,11.105486,2
2455,"Crosare Parcheggio",46.107991,11.105394,2
2457,"Gardolo Castel di Gardolo",46.113907,11.110614,2
2470,"Jedin Sanseverino",46.051139,11.114415,2
2472,"Lamar 'Via Rossa'",46.121491,11.106413,2
2483,"Sopramonte 'Campra'",46.078491,11.05829,1
2484,"Sopramonte 'Campra'",46.07873,11.058131,1
2485,"Brescia 'Ca Dei Gai'",46.073335,11.105639,2
2490,"Povo Pantè",46.064013,11.15094,2
2491,"Roncafort Caproni",46.100115,11.099708,1
2497,"Ponte di Ravina",46.045489,11.113301,0
2498,"Ponte di Ravina",46.04552,11.113603,0
2499,"Villazzano 'Chiesa'",46.049487,11.143843,1
2501,"Sopramonte 'M.Petoci'",46.066953,11.059509,2
2515,"Ss.240 Ponte Sull'adige",45.863235,10.997355,2
2543,"Villa Lagarina V. Zandonai",45.912479,11.031904,2
2660,"Patone Gera",45.89794,11.002067,2
2662,"Patone Gera",45.897942,11.002101,2
2746,"Lenzima Via Della Vittoria",45.877392,10.991755,2
2760,"Savignano",45.938008,11.056056,0
109,"Grumes",46.221662,11.293931,0
2506,"Muralta Valsugana",46.076656,11.130377,2
2508,"Toldi",45.89797,11.061612,0
2509,"Costa",45.884401,11.072918,0
2521,"Gazzadina Le Case Nòve",46.134118,11.128307,1
2522,"Gazzadina Del Porfido",46.130582,11.126162,1
2524,"Cimirlo",46.067613,11.1847,0
2526,"Celva",46.070701,11.176484,0
2528,"Maso di Brenz",46.065719,11.172233,0
2533,"Maso di Brenz",46.065674,11.17238,0
2534,"Via Eremo",46.067908,11.175717,0
2535,"Eremo",46.068202,11.178588,0
2540,"Viale Caproni 'Luxottica'",45.864859,11.017764,2
2663,"Gardolo 4 Nov. 2 Giugno",46.101253,11.112956,1
2665,"Spini Loghét",46.120567,11.09122,1
2669,"Fersina 'Zona Sportiva'",46.041683,11.123711,2
2670,"Piazza Cappuccini",46.073078,11.128449,0
2671,"Avancini Laste",46.071422,11.130842,2
2672,"Rsa Angeli Custodi",46.06988,11.131249,0
2680,"Gazzoletti Piazza Dante",46.071816,11.121974,1
2683,"Povo 'Polo Scientifico' Est",46.067312,11.150548,2
2688,"Villazzano 'Stazione Fs'",46.044757,11.13969,1
2689,"Villazzano 'Stazione Fs'",46.044754,11.139437,1
2696,"Conci 'Enaip'",46.045465,11.138353,1
2701,"Ss 349 Pozzata",46.041779,11.142383,2
2706,"Via Pedroni",45.892216,11.03302,0
2713,"Dos Trento Mariano",46.073694,11.114481,2
2757,"Noriglio Mon. Ai Caduti",45.884029,11.070128,2
2758,"Viale Vittoria Scuole Degasperi",45.884931,11.023892,1
2759,"Via Delle Laste",46.072466,11.12992,0
2800,"Pedersano",45.922564,11.020236,0
2802,"Villa Lagar. 'Bocciodromo'",45.920748,11.032004,2
2803,"Villa Lagar. 'Bocciodromo'",45.920286,11.031888,1
2805,"Villa Lagarina 'Al Ponte'",45.913174,11.037349,2
2824,"Mori Via Terra Nera",45.850031,10.981009,2
2835,"Calliano Via Marcolini",45.931773,11.092114,2
2837,"Volano Via Delle Ancone",45.917819,11.076406,2
2838,"Ss.12 Fornaci",45.919443,11.085327,2
2839,"Volano Via Roma",45.917298,11.07005,1
2843,"Sp.20 Bivio Noarna",45.915825,11.016559,2
2844,"Sp.20 Bivio Noarna",45.91588,11.016803,2
2901,"Monte Ghello",45.887015,11.066337,2
2998,"Via Campagnole",45.889292,11.037028,0
2770,"Via Comel",45.904014,11.04231,0
2775,"Via Zigherane",45.879247,11.023765,0
2777,"Baldresca",45.880129,11.028545,0
2780,"Ss 45 S.Giorgio",46.078668,11.099302,2
2782,"Spini 'Pal. Giano'",46.121548,11.095251,1
2784,"Spini Varsavia",46.125601,11.098331,2
2785,"Spini Varsavia",46.125804,11.098199,2
2787,"Spini Masadori",46.120114,11.096203,1
2788,"Spini Bregenz",46.11716,11.09252,2
2791,"Interporto 'Interbrennero'",46.111101,11.090984,1
2793,"Innsbruck 'Trentino Trasporti'",46.101701,11.094567,1
2889,"Noriglio Via Jacob",45.883853,11.067449,2
2794,"Innsbruck 'Trentino Trasporti'",46.10222,11.09439,1
2796,"Interporto 'Logistica 2'",46.10595,11.092154,1
2799,"Spini Praga",46.123624,11.09744,2
2806,"Ss.240 'Alla Staffa'",45.87276,11.024323,2
2815,"Mattarello Fratte",46.00544,11.126382,2
2816,"Via Zandonai",45.88668,11.020121,0
2817,"Roncafort Nord",46.103456,11.100248,1
2829,"Interporto 'Sait'",46.113405,11.09034,1
2832,"Viale Vittoria Scuole Degasperi",45.884804,11.02396,1
2856,"Ss.12 Castel Pietra",45.921721,11.091309,2
2857,"Ss.12 Castel Pietra",45.922938,11.092225,2
54,"Penia",46.45743,11.79184,0
2858,"Ss.12 Campagnole",45.928854,11.093011,2
2861,"Porte di Trambileno",45.883348,11.0516,2
2862,"Porte di Trambileno",45.88353,11.052029,2
2877,"Ss.240 'Meb'",45.867858,11.011826,2
2892,"Nogaredo Vignai",45.910279,11.019418,2
2905,"Castellano Don Zanolli",45.92614,11.005759,2
2906,"Calliano Ss.12",45.934315,11.096017,2
2907,"Calliano Ss.12",45.934334,11.09587,2
2908,"Calliano Cimitero",45.936981,11.09886,2
2910,"Besenello Nord",45.945821,11.106088,2
2911,"Besenello Sud",45.936872,11.110211,2
2919,"Volano Via Spiazze",45.915721,11.051424,2
127,"Cembra",46.175121,11.222045,0
2928,"Porte Chiesa",45.883422,11.053319,2
2929,"Porte Via Al Brentegam",45.881067,11.053138,2
2931,"Dosso",45.881357,11.054807,2
2932,"Porte Chiesa",45.883185,11.053713,2
2933,"Porte Via Al Brentegam",45.880931,11.052683,2
2935,"Dosso",45.881524,11.054598,2
2936,"Sp.89 Maso Brentegam",45.880439,11.050882,2
